Parent Dir, File Name, String, Line containing string
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, fstream, #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, cstring, #include <cstring>      // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, limits, #include <limits>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, sortedVector10.hpp, #include "sortedVector10.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, ConditionalIncludes.hpp, #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, SearchForStringFcns8.hpp, #include "SearchForStringFcns8.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.cpp, parseTokens8.hpp, #include "parseTokens8.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, TestSearchMain.cpp, fstream, #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, TestSearchMain.cpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, TestSearchMain.cpp, cstring, #include <cstring>      // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, TestSearchMain.cpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, parseTokens8.cpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, parseTokens8.cpp, sortedVector10.hpp, #include "sortedVector10.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, parseTokens8.cpp, ConditionalIncludes.hpp, #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector10.cpp, sortedVector10.hpp, #include "sortedVector10.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector9.cpp, vector,     #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector9.cpp, algorithm,     #include <algorithm>  // std::lower_bound
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, stdlib.h, #include <stdlib.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, stdio.h, #include <stdio.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, iostream, #include <iostream>     // std::cout
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, fstream, #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, cstring, #include <cstring>  // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, ConditionalIncludes.hpp, #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree.h, DirTree.hpp, #include "DirTree.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, U:\\Bill\\LANG\\VCC_2012\\Brin_Inc\\fcn_s_MACROS.h,       #include <U:\\Bill\\LANG\\VCC_2012\\Brin_Inc\\fcn_s_MACROS.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, U:\\Bill\\LANG\\dirent_include\\dirent.h,          #include <U:\\Bill\\LANG\\dirent_include\\dirent.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, dirent.h,         #include <dirent.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, C:\\Users\\brinson\\Documents\\Lang\\fcn_s_MACROS.h,       #include <C:\\Users\\brinson\\Documents\\Lang\\fcn_s_MACROS.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, C:\\Users\\brinson\\Documents\\Lang\\dirent.h,          #include <C:\\Users\\brinson\\Documents\\Lang\\dirent.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, ConditionalIncludes.hpp, dirent.h,         #include <dirent.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, cstdlib,    #include <cstdlib>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, cstdio,    #include <cstdio>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, iostream,    #include <iostream>     // std::cout
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, fstream,    #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, string,    #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, vector,    #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, set,    #include <set>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, map,    #include <map>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, cstring,    #include <cstring>  // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, sortedVector10.hpp,    #include "sortedVector10.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree10.hpp, ConditionalIncludes.hpp,    #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, cstdlib,    #include <cstdlib>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, cstdio,    #include <cstdio>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, iostream,    #include <iostream>     // std::cout
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, fstream,    #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, string,    #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, vector,    #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, set,    #include <set>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, map,    #include <map>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, cstring,    #include <cstring>      // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, sortedVector10.hpp,    #include "sortedVector10.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree11.hpp, ConditionalIncludes.hpp,    #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, stdlib.h,    #include <stdlib.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, stdio.h,    #include <stdio.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, iostream,    #include <iostream>     // std::cout
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, fstream,    #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, string,    #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, cstring,    #include <cstring>  // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, sortedVector8.hpp,    #include "sortedVector8.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree8.hpp, ConditionalIncludes.hpp,    #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, cstdlib,    #include <cstdlib>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, cstdio,    #include <cstdio>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, iostream,    #include <iostream>     // std::cout
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, fstream,    #include <fstream>      // std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, string,    #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, cstring,    #include <cstring>  // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, sortedVector8.hpp,    #include "sortedVector8.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, DirTree9.hpp, ConditionalIncludes.hpp,    #include "ConditionalIncludes.hpp"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, FindAllIncludes1.hpp, TCHAR.h, #include <TCHAR.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, FindAllIncludes1.hpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, FindAllIncludes1.hpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs5.hpp, TCHAR.h, #include <TCHAR.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs5.hpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs5.hpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs6.hpp, TCHAR.h, #include <TCHAR.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs6.hpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs6.hpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs8.hpp, TCHAR.h, #include <TCHAR.h>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs8.hpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchDirs8.hpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, stdlib.h, #include <stdlib.h> 
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, stdio.h,  #include <stdio.h>    // There must have been a good reason why I indented the
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, TCHAR.h,   #include <TCHAR.h>   // include statements. I may have been using the project
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, fstream,     #include <fstream> // directory to test the code, e.g., test for leading space before "#include"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, fstream,     #include <fstream> // directory to test the code, e.g., test for leading space before "#include"
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, iostream,    #include <iostream> // std::cout std::ifstream, ofstream
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, string,      #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, cstring,       #include <cstring>      // strerror()
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, SearchForStringFcns8.hpp, vector,        #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, parseTokens8.hpp, string, #include <string>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, parseTokens8.hpp, vector, #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector10.hpp, vector,     #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector10.hpp, algorithm,     #include <algorithm>  // std::lower_bound
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector8.hpp, vector,     #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector8.hpp, algorithm,     #include <algorithm>  // std::lower_bound
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector9.hpp, vector,     #include <vector>
U:\Bill\UTILITYS\MSVS2013\SearchFiles1wGit\SourceCode\, sortedVector9.hpp, algorithm,     #include <algorithm>  // std::lower_bound
